Game, Date, PlayerID, GroupID, Time, Puzzle, Win, NumClicks, RegTime, DisplayTime, HintOn, NumHints, HintTime, Var1, Var2, Var3
26342,2024-10-03 10:40:44,bbtommy,2027Ashesistats,29.9858,House of Tangrams,1,24,0,1,1,0,0,Male,CE,Cohort A
26341,2024-10-03 10:40:37,MIASANMIA,2027Ashesistats,51.4045,House of Tangrams,1,31,0,1,1,0,0,Male,CE,A
26340,2024-10-03 10:40:06,bbtommy,2027Ashesistats,30.1163,House of Tangrams,1,26,0,1,1,0,0,Male,CE,Cohort A
26339,2024-10-03 10:39:30,bbtommy,2027Ashesistats,38.3666,House of Tangrams,1,29,0,1,1,0,0,Male,CE,Cohort A
26338,2024-10-03 10:39:05,MIASANMIA,2027Ashesistats,45.0478,House of Tangrams,1,29,0,1,1,0,0,Male,CE,A
26337,2024-10-03 10:38:26,bbtommy,2027Ashesistats,82.9664,House of Tangrams,1,30,0,1,1,0,0,Male,CE,Cohort A
26336,2024-10-03 10:38:11,MIASANMIA,2027Ashesistats,128.889,House of Tangrams,1,31,0,1,1,0,0,Male,CE,A
26335,2024-10-03 10:33:09,MIASANMIA,2027Ashesistats,71.5958,House of Tangrams,1,33,0,1,1,0,0,Male,CE,A
26334,2024-10-03 10:14:32,MIASANMIA,2027Ashesistats,38.8684,House of Tangrams,1,28,0,1,1,0,0,Gender (Male),Engineering Major,Cohort
26333,2024-10-03 10:13:39,MIASANMIA,2027Ashesistats,34.3774,House of Tangrams,1,25,0,1,1,0,0,Gender (Male),Engineering Major,Cohort
26332,2024-10-03 10:12:51,MIASANMIA,2027Ashesistats,41.0194,House of Tangrams,1,26,0,1,1,0,0,Gender (Male),Engineering Major,Cohort
26331,2024-10-03 10:12:07,MIASANMIA,2027Ashesistats,55.2667,House of Tangrams,1,29,0,1,1,0,0,Gender (Male),Engineering Major,Cohort
26330,2024-10-03 10:11:08,MIASANMIA,2027Ashesistats,58.5578,House of Tangrams,1,27,0,1,1,0,0,Gender (Male),Engineering Major,Cohort
26329,2024-10-03 10:09:39,MIASANMIA,2027Ashesistats,76.3193,House of Tangrams,1,29,0,1,1,0,0,Gender (Male),Engineering Major,Cohort
26328,2024-10-02 17:38:16,Baltazar,DoEAD24505,363.805,House of Tangrams,1,179,0,1,0,0,0,hombre,mujer,pnd
26327,2024-10-02 17:36:17,Marcos,DoEAD24505,246.223,House of Tangrams,1,156,0,1,0,0,0,hombre,,
26326,2024-10-02 17:35:25,mar,DoEAD24505,192.271,House of Tangrams,1,93,0,1,0,0,0,mujer,,
26325,2024-10-02 17:35:08,Brayanberistain,DoEAD24505,132.799,House of Tangrams,1,65,0,1,1,6,78.5516,,,
26324,2024-10-02 17:34:36,01285902,DoEAD24505,129.648,House of Tangrams,1,72,0,1,1,0,0,hombre,,
26323,2024-10-02 17:34:23,SurfaceICE,DoEAD24505,132.257,House of Tangrams,1,103,0,1,0,0,0,hombre,,
26322,2024-10-02 17:34:07,Himothy,DoEAD24505,107.189,House of Tangrams,1,65,0,1,1,5,39.1087,hombre,mujer,pnd
26321,2024-10-02 17:33:59,RafaelMinarro,DoEAD24505,108.493,House of Tangrams,1,76,0,1,0,0,0,hombre,,
26319,2024-10-02 17:33:57,PEART,DoEAD24505,106.827,House of Tangrams,1,65,0,1,1,0,0,Hombre,,
26320,2024-10-02 17:33:57,A00838533,DoE24505,106.21,House of Tangrams,1,70,0,1,0,0,0,hombre,,
26318,2024-10-02 17:33:47,Regina,DoEAD24505,96.6862,House of Tangrams,1,66,0,1,0,0,0,mujer,,
26316,2024-10-02 17:33:46,A01571523,DoEAD24505,93.5688,House of Tangrams,1,59,0,1,0,0,0,hombre,,
26317,2024-10-02 17:33:46,JuanPGrajeda,DoEAD24205,95.7063,House of Tangrams,1,62,0,1,0,0,0,hombre,,
26315,2024-10-02 17:33:34,tarin,DoEAD24505,83.2504,House of Tangrams,1,60,0,1,0,0,0,hombre,,
26314,2024-10-02 17:33:31,Ricardo,DoEAD24505,50.1215,House of Tangrams,1,37,0,1,0,0,0,hombre,,
26313,2024-10-02 17:33:30,guz,DOEAD24505,68.892,House of Tangrams,1,48,0,1,1,0,0,hombre,,z
26312,2024-10-02 17:33:22,Maria,DQEAD24505,67.6031,House of Tangrams,1,49,0,1,0,0,0,mujer,,
26311,2024-10-02 17:33:17,eduardososa,DoEAD24505,56.3679,House of Tangrams,1,42,0,1,1,0,0,hombre,mujer,pnd
26310,2024-10-02 17:33:11,A01281199,DoE24505,58.5987,House of Tangrams,1,40,0,1,1,0,0,hombre,,
26309,2024-10-02 17:33:07,RV,DoEAD24505,50.8368,House of Tangrams,1,42,0,1,0,0,0,hombre,,
26308,2024-10-02 17:32:59,danna,DoEAD24505,50.4617,House of Tangrams,1,22,0,1,1,0,0,mujer,,
26307,2024-10-02 17:32:58,carlosencalada,DoEAD24505,42.8758,House of Tangrams,1,17,0,1,0,0,0,hombre,,
26306,2024-10-02 17:32:57,AAA,DoEAD24505,42.7862,House of Tangrams,1,32,0,1,0,0,0,hombre,,
26304,2024-10-02 17:32:55,Jose,DoEAD24505,42.0111,House of Tangrams,1,27,0,1,0,0,0,hombre,,
26305,2024-10-02 17:32:55,JulioSepulveda,DoEAD24505,41.6043,House of Tangrams,1,27,0,1,1,0,0,hombre,,
26303,2024-10-02 17:32:54,AntonioMtz,DoEAD24505,38.2614,House of Tangrams,1,26,0,1,1,0,0,hombre,,
26301,2024-10-02 17:32:40,Santiago,DoEAD24505,26.9153,House of Tangrams,1,19,0,1,0,0,0,,,
26302,2024-10-02 17:32:40,A01285896,DoEAD24505,30.0708,House of Tangrams,1,29,0,1,0,0,0,Hombre,,
26300,2024-10-02 17:32:39,steph,DoEAD24505,27.152,House of Tangrams,1,21,0,1,1,0,0,mujer,,
26299,2024-10-02 17:26:01,A00344944,DoEAD24505,70.1724,A Nice Lighthouse,1,43,0,1,1,0,0,mujer,,
26298,2024-10-02 17:25:49,Santiago,DoEAD24505,203.399,Candle,1,101,0,1,1,0,0,,,
26297,2024-10-02 17:25:34,steph,DoEAD24505,206.374,Laughing Man,1,104,0,1,1,6,77.6323,mujer,,
26296,2024-10-02 17:24:53,tarin,DoEAD24505,54.1972,The Hook,1,48,0,1,1,0,0,hombre,,
26295,2024-10-02 17:24:07,danna,DoEAD24505,160.302,Diamond,1,74,0,1,1,4,69.3435,mujer,,
26294,2024-10-02 17:21:38,SurfaceICE,DoEAD24505,150.872,Crouching Cat,1,87,0,1,1,0,0,hombre,,
26293,2024-10-02 17:21:35,Regina,DoEAD24505,138.351,Crouching Cat,1,111,0,1,1,6,104.687,mujer,,
26292,2024-10-02 17:21:22,Eduardososa,DoEAD24505,175.998,The G,1,125,0,1,0,0,0,hombre,mujer,pnd
26291,2024-10-02 17:21:21,dewer,DoEAD24505,248.465,Crouching Cat,1,163,0,1,1,5,211.226,hombre,,
26290,2024-10-02 17:21:09,Mar,DoEAD24505,128.242,The G,1,70,0,1,1,0,0,mujer,,
26289,2024-10-02 17:21:07,Marcos,DoEAD24505,231.317,Simple Chair,1,147,0,1,1,0,0,hombre,,
26288,2024-10-02 17:21:05,Maria,DQEAD24505,104.785,A Nice Lighthouse,1,58,0,1,1,1,64.6526,mujer,,
26287,2024-10-02 17:20:24,A01285896,DoEAD24505,195.982,Laughing Man,1,104,0,1,1,0,0,Hombre,,
26286,2024-10-02 17:20:23,guz,DOEAD24505,72.6465,The G,1,49,0,1,1,0,0,hombre,,z
26285,2024-10-02 17:20:00,JuanPGrajeda,DoEAD24205,117.771,The G,1,90,0,1,1,1,109.937,hombre,,
26283,2024-10-02 17:19:55,A01281199,DoE24505,89.0228,A Nice Lighthouse,1,36,0,1,1,7,69.3573,hombre,,
26284,2024-10-02 17:19:55,danna,DoEAD24505,75.1949,The Hook,1,37,0,1,1,2,52.492,mujer,,
26282,2024-10-02 17:19:48,steph,DoEAD24505,123.512,Diamond,1,75,0,1,1,2,99.2305,mujer,,
26281,2024-10-02 17:19:47,AAA,DoEAD24505,130.889,The G,1,102,0,1,1,0,0,hombre,,
26280,2024-10-02 17:19:43,JulioSepulveda,DoEAD24505,43.6902,The G,1,28,0,1,1,0,0,hombre,,
26279,2024-10-02 17:19:41,Antoniomartinez,DoEAD24505,20.0198,A Nice Lighthouse,1,21,0,1,1,0,0,hombre,,
26278,2024-10-02 17:19:38,HIMOTHY,DoEAD24505,134.797,Diamond,1,56,0,1,1,3,71.0989,hombre,mujer,pnd
26277,2024-10-02 17:19:16,Antoniomartinez,DoEAD24505,49.5358,A Nice Lighthouse,1,40,0,1,1,0,0,hombre,,
26276,2024-10-02 17:19:09,Regina,DoEAD24505,54.8529,Candle,1,43,0,1,1,0,0,mujer,,
26275,2024-10-02 17:19:00,Maria,DQEAD24505,156.618,Crouching Cat,1,102,0,1,1,2,129.002,mujer,,
26274,2024-10-02 17:18:50,SurfaceICE,DoEAD24505,158.907,Simple Chair,1,101,0,1,1,0,0,hombre,,
26273,2024-10-02 17:18:41,RV,DoEAD24505,121.035,A Nice Lighthouse,1,83,0,1,1,0,0,hombre,,
26270,2024-10-02 17:18:35,JulioSepulveda,DoEAD24505,161.893,Simple Chair,1,85,0,1,1,0,0,hombre,,
26271,2024-10-02 17:18:35,carlosencalada,DoEAD24505,185.496,Crouching Cat,1,72,0,1,1,0,0,hombre,,
26272,2024-10-02 17:18:35,guz,DOEAD24505,162.767,Simple Chair,1,107,0,1,1,0,0,hombre,,z
26269,2024-10-02 17:18:26,PEART,DoEAD24505,70.341,The Hook,1,54,0,1,1,0,0,Hombre,,
26268,2024-10-02 17:18:22,Antoniomartinez,DoEAD24505,23.7274,A Nice Lighthouse,1,24,0,1,1,0,0,hombre,,
26267,2024-10-02 17:18:17,tarin,DoEAD24505,150.983,Piano,1,100,0,1,1,0,0,hombre,,
26266,2024-10-02 17:18:16,danna,DoEAD24505,241.604,Piano,1,74,0,1,1,4,89.2454,mujer,,
26265,2024-10-02 17:18:12,A01281199,DoE24505,92.0014,The Hook,1,56,0,1,1,0,0,hombre,,
26264,2024-10-02 17:18:01,Regina,DoEAD24505,101.851,The G,1,76,0,1,1,6,91.287,mujer,,
26263,2024-10-02 17:17:51,Antoniomartinez,DoEAD24505,29.7541,A Nice Lighthouse,1,35,0,1,1,0,0,hombre,,
26262,2024-10-02 17:17:44,A00838533,DoE24505,92.4408,Simple Chair,1,52,0,1,1,0,0,hombre,,
26261,2024-10-02 17:17:41,JuanPGrajeda,DoEAD24205,104.722,Simple Chair,1,68,0,1,1,6,63.2704,hombre,,
26260,2024-10-02 17:17:29,steph,DoEAD24505,232.089,A Nice Lighthouse,1,148,0,1,1,1,192.009,mujer,,
26259,2024-10-02 17:17:15,Antoniomartinez,DoEAD24505,74.7203,A Nice Lighthouse,1,52,0,1,1,0,0,hombre,,
26258,2024-10-02 17:17:02,PEART,DoEAD24505,171.233,Piano,1,113,0,1,1,2,73.8591,Hombre,,
26257,2024-10-02 17:16:59,AAA,DoEAD24505,86.7046,Candle,1,65,0,1,1,0,0,hombre,,
26256,2024-10-02 17:16:49,dewer,DoEAD24505,98.1257,The Hook,1,68,0,1,1,0,0,hombre,,
26255,2024-10-02 17:16:40,A01285896,DoEAD24505,82.6379,The G,1,41,0,1,1,0,0,Hombre,,
26254,2024-10-02 17:16:38,Marcos,DoEAD24505,399.276,Laughing Man,1,206,0,1,1,1,296.65,hombre,,
26253,2024-10-02 17:16:30,A01281199,DoE24505,76.6322,Piano,1,43,0,1,1,0,0,hombre,,
26252,2024-10-02 17:16:24,Santiago,DoEAD24505,313.922,Crouching Cat,1,121,0,1,1,0,0,,,
26251,2024-10-02 17:16:19,RV,DoEAD24505,66.5539,Candle,1,50,0,1,1,0,0,hombre,,
26250,2024-10-02 17:16:15,Maria,DQEAD24505,374.432,Piano,1,183,0,1,1,3,178.484,mujer,,
26249,2024-10-02 17:16:13,Regina,DoEAD24505,155.551,Piano,1,119,0,1,1,5,86.253,mujer,,
26248,2024-10-02 17:16:01,Jose,DoEAD24505,118.629,Laughing Man,1,76,0,1,1,5,52.8522,hombre,,
26247,2024-10-02 17:15:45,BrayanBeristain,DoEAD24505,301.65,Diamond,1,115,0,1,1,0,0,hombre,,
26245,2024-10-02 17:15:42,JuanPGrajeda,DoEAD24205,179.255,Piano,1,141,0,1,1,5,94.088,hombre,,
26246,2024-10-02 17:15:42,A00344944,DoEAD24505,293.86,Candle,1,161,0,1,1,3,187.894,mujer,,
26244,2024-10-02 17:15:28,guz,DOEAD24505,66.0042,Candle,1,46,0,1,1,0,0,hombre,,z
26243,2024-10-02 17:15:25,SurfaceICE,DoEAD24505,80.073,The G,1,47,0,1,1,0,0,hombre,,
26242,2024-10-02 17:15:22,JulioSepulveda,DoEAD24505,59.8058,Candle,1,35,0,1,1,0,0,hombre,,
26241,2024-10-02 17:15:20,Mar,DoEAD24505,70.2903,Piano,1,63,0,1,1,0,0,mujer,,
26240,2024-10-02 17:15:10,Antoniomartinez,DoEAD24505,44.6802,A Nice Lighthouse,1,32,0,1,1,0,0,hombre,,
26239,2024-10-02 17:15:09,tarin,DoEAD24505,154.767,Crouching Cat,1,116,0,1,1,0,0,hombre,,
26238,2024-10-02 17:15:07,AAA,DoEAD24505,262.845,Diamond,1,139,0,1,1,0,0,hombre,,
26236,2024-10-02 17:14:55,RV,DoEAD24505,58.0304,Diamond,1,48,0,1,1,0,0,hombre,,
26237,2024-10-02 17:14:55,carlosencalada,DoEAD24505,67.7092,Diamond,1,28,0,1,1,0,0,hombre,,
26235,2024-10-02 17:14:49,RafaelMinarro,DoEAD24505,266.207,Candle,1,122,0,1,1,2,193.577,hombre,,
26234,2024-10-02 17:14:41,dewer,DoEAD24505,101.446,The G,1,63,0,1,1,0,0,hombre,,
26232,2024-10-02 17:14:40,A01285896,DoEAD24505,256.513,Crouching Cat,1,99,0,1,1,1,183.337,hombre,,
26233,2024-10-02 17:14:40,A01281199,DoE24505,268.897,Diamond,1,113,0,1,1,0,0,hombre,,
26231,2024-10-02 17:14:36,Baltazar,DoEAD24505,270.022,The G,1,131,0,1,1,7,199.318,hombre,mujer,pnd
26230,2024-10-02 17:14:21,Antoniomartinez,DoEAD24505,253.815,A Nice Lighthouse,1,138,0,1,1,0,0,hombre,,
26229,2024-10-02 17:14:12,HIMOTHY,DoEAD24505,217.287,Piano,1,101,0,1,1,5,126.899,hombre,mujer,pnd
26227,2024-10-02 17:13:55,PEART,DoEAD24505,201.668,Crouching Cat,1,122,0,1,1,0,0,Hombre,,
26228,2024-10-02 17:13:55,guz,DOEAD24505,204.034,Piano,1,98,0,1,1,0,0,hombre,,z
26226,2024-10-02 17:13:47,Marita,DoEAD24505,66.0724,Diamond,1,37,0,1,1,0,0,mujer,,
26225,2024-10-02 17:13:38,RV,DoEAD24505,49.773,Piano,1,56,0,1,1,0,0,hombre,,
26224,2024-10-02 17:13:35,JulioSepulveda,DoEAD24505,186.908,Piano,1,71,0,1,1,0,0,hombre,,
26223,2024-10-02 17:13:28,A01612591,DoEAD24505,78.6391,Diamond,1,58,0,1,1,0,0,hombre,,
26222,2024-10-02 17:13:21,Regina,DoEAD24505,175.85,Diamond,1,110,0,1,1,1,144.686,mujer,,
26221,2024-10-02 17:13:18,steph,DoEAD24505,180.844,Candle,1,91,0,1,1,0,0,mujer,,
26220,2024-10-02 17:13:13,carlosencalada,DoEAD24505,154.604,Diamond,1,48,0,1,1,0,0,hombre,,
26219,2024-10-02 17:12:53,SurfaceICE,DoEAD24505,141.123,Piano,1,94,0,1,1,0,0,hombre,,
26218,2024-10-02 17:12:38,danna,DoEAD24505,141.736,Crouching Cat,1,61,0,1,1,0,0,mujer,,
26217,2024-10-02 17:12:26,RV,DoEAD24505,60.4763,Piano,1,34,0,1,1,0,0,hombre,,
26216,2024-10-02 17:12:21,JuanPGrajeda,DoEAD24205,142.718,Crouching Cat,1,89,0,1,1,5,75.3665,hombre,,
26215,2024-10-02 17:12:20,dewer,DoEAD24505,139.581,Simple Chair,1,78,0,1,1,3,80.9385,hombre,,
26214,2024-10-02 17:12:00,tarin,DoEAD24505,104.906,A Nice Lighthouse,1,63,0,1,1,0,0,hombre,,
26213,2024-10-02 17:11:53,A01612591,DoEAD24505,97.2613,The Hook,1,58,0,1,1,2,87.7163,hombre,,
26212,2024-10-02 17:11:17,A00838533,DoE24505,46.4896,Piano,1,25,0,1,1,0,0,hombre,,
26211,2024-10-02 17:11:01,999,DoEAD24505,26.0048,Candle,1,25,0,1,1,0,0,hombre,,
26210,2024-10-02 17:10:33,00344965,DoEAD24505,105.881,A Nice Lighthouse,1,64,0,1,1,0,0,,,
26209,2024-10-02 17:10:19,999,DoEAD24505,32.7577,Candle,1,21,0,1,1,0,0,hombre,,
26208,2024-10-02 17:07:09,r,r,100.156,Diamond,1,59,0,1,1,0,0,,,
26207,2024-10-02 17:06:14,ss,ssd,68.4079,Diamond,1,41,0,1,1,0,0,,,
26206,2024-10-02 16:06:05,HotBanana,2027Ashesistats,18.7437,Candle,1,24,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26205,2024-10-02 16:06:02,Hope4,2027Ashesistats,36.7198,Candle,1,22,0,1,1,0,0,Non-gamer,Right-handed,No classical music
26204,2024-10-02 16:05:46,HotBanana,2027Ashesistats,25.4884,Candle,1,31,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26203,2024-10-02 16:05:42,Fishhooks230607,2027Ashesistats,20.5535,Candle,1,28,0,1,1,0,0,Non-gamer,Left-handed,Listening to classical
26202,2024-10-02 16:05:21,Hope4,2027Ashesistats,38.0033,Candle,1,24,0,1,1,0,0,Non-gamer,Right-handed,No classical music
26201,2024-10-02 16:05:18,Fishhooks230607,2027Ashesistats,22.0701,Candle,1,31,0,1,1,0,0,Non-gamer,Left-handed,Listening to classical
26200,2024-10-02 16:05:14,HotBanana,2027Ashesistats,18.8612,Candle,1,22,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26199,2024-10-02 16:04:54,Fishhooks230607,2027Ashesistats,27.5205,Candle,1,42,0,1,1,0,0,Non-gamer,Left-handed,Listening to classical
26198,2024-10-02 16:04:39,Hope4,2027Ashesistats,51.3355,Candle,1,40,0,1,1,0,0,Non-gamer,Right-handed,No classical music
26197,2024-10-02 16:04:25,Fishhooks230607,2027Ashesistats,26.2036,Candle,1,30,0,1,1,0,0,Non-gamer,Left-handed,Listening to classical
26196,2024-10-02 16:04:23,HotBanana,2027Ashesistats,31.586,Candle,1,48,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26195,2024-10-02 16:03:56,Fishhooks230607,2027Ashesistats,33.371,Candle,1,35,0,1,1,0,0,Non-gamer,Left-handed,Listening to classical
26194,2024-10-02 16:03:46,Hope4,2027Ashesistats,33.9034,Candle,1,28,0,1,1,0,0,Non-gamer,Right-handed,No classical music
26193,2024-10-02 16:03:44,HotBanana,2027Ashesistats,20.7283,Candle,1,23,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26192,2024-10-02 16:03:18,HotBanana,2027Ashesistats,17.9198,Candle,1,20,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26191,2024-10-02 16:03:11,Hope4,2027Ashesistats,34.4869,Candle,1,20,0,1,1,0,0,Non-gamer,Right-handed,No classical music
26190,2024-10-02 16:02:59,HotBanana,2027Ashesistats,23.5125,Candle,1,28,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26189,2024-10-02 16:01:39,Hope4,2027Ashesistats,41.087,Candle,1,52,0,1,1,0,0,Non-gamer,Right-handed,No classical music
26188,2024-10-02 16:01:12,Fishhooks230607,2027Ashesistats,46.7284,Candle,1,39,0,1,1,0,0,Non-gamer,Left-handed,Listening to Classical M.
26187,2024-10-02 16:01:02,HotBanana,2027Ashesistats,27.1117,Candle,1,29,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26186,2024-10-02 16:00:51,Hope4,2027Ashesistats,46.0197,Candle,1,36,0,1,1,0,0,Non-gamer,Right-handed,No classical music
26185,2024-10-02 16:00:23,HotBanana,2027Ashesistats,26.7375,Candle,1,28,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26184,2024-10-02 16:00:18,Fishhooks230607,2027Ashesistats,35.3283,Candle,1,33,0,1,1,0,0,Non-gamer,Left-handed,Listening to Classical M.
26183,2024-10-02 15:59:55,Hope4,2027Ashesistats,34.8689,Candle,1,20,0,1,1,0,0,Non-gamer,Right-handed,No classical music
26182,2024-10-02 15:59:53,HotBanana,2027Ashesistats,32.0357,Candle,1,25,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26181,2024-10-02 15:59:36,Fishhooks230607,2027Ashesistats,85.7972,Candle,1,84,0,1,1,0,0,Non-gamer,Left-handed,Listening to Classical M.
26180,2024-10-02 15:59:18,HotBanana,2027Ashesistats,37.9519,Candle,1,55,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26179,2024-10-02 15:59:12,Hope4,2027Ashesistats,61.5377,Candle,1,38,0,1,1,0,0,Non-gamer,Right-handed,No classical music
26178,2024-10-02 15:58:35,HotBanana,2027Ashesistats,24.1625,Candle,1,22,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26177,2024-10-02 15:57:52,Fishhooks230607,2027Ashesistats,74.7369,Candle,1,76,0,1,1,0,0,Non-gamer,Left-handed,Listening to Classical M.
26176,2024-10-02 15:57:07,Hope4,2027Ashesistats,71.771,Candle,1,30,0,1,1,0,0,Non-gamer,Right-handed,No classical music
26175,2024-10-02 15:57:03,HotBanana,2027Ashesistats,63.5869,Candle,1,60,0,1,1,0,0,Gamer,Right-handed,Listening to classical music
26174,2024-10-02 15:56:31,Fishhooks230607,2027Ashesistats,34.9534,Candle,1,26,0,1,1,0,0,Non-gamer,Left-handed,Listening to Classical M.
26173,2024-10-02 06:39:08,Stumpy,youwillfall,60,House of Tangrams,0,40,60,1,1,0,0,,,
26172,2024-10-01 18:40:38,coco,2027Ashesistats,40.536,A Nice Lighthouse,1,20,0,1,1,0,0,,,
26171,2024-10-01 18:39:45,coco,2027Ashesistats,105.922,A Nice Lighthouse,1,62,0,1,1,0,0,,,
26170,2024-10-01 18:37:04,coco,2027Ashesistats,141.602,A Nice Lighthouse,1,67,0,1,1,3,97.4368,,,
26169,2024-10-01 18:33:52,coco,2027Ashesistats,35.6544,Candle,1,18,0,1,1,0,0,,,
26168,2024-10-01 18:32:57,coco,2027Ashesistats,39.6713,Candle,1,19,0,1,1,0,0,,,
26167,2024-10-01 18:31:54,coco,2027Ashesistats,308.006,Candle,1,130,0,1,1,3,240.172,,,
26166,2024-10-01 18:19:10,coco,2027Ashesistats,73.2875,House of Tangrams,1,47,0,1,1,0,0,,,
26165,2024-10-01 18:17:36,coco,2027Ashesistats,77.289,House of Tangrams,1,52,0,1,1,0,0,,,
26164,2024-10-01 18:14:51,coco,2027Ashesistats,83.4867,House of Tangrams,1,40,0,1,1,0,0,,,
26163,2024-10-01 17:37:50,coco,256,92.5554,Piano,1,39,0,1,1,0,0,gg,,
26162,2024-10-01 17:03:17,222,256,60,Diamond,0,13,60,1,1,0,0,q,,
26161,2024-09-30 22:02:49,DianaRivera,DOE102,21.2368,Candle,1,19,0,1,1,0,0,,,
26160,2024-09-30 22:02:25,DianaRivera,DOE102,18.9582,Candle,1,17,0,1,1,0,0,,,
26159,2024-09-30 22:02:04,DianaRivera,DOE102,20.6064,Candle,1,14,0,1,1,0,0,,,
26158,2024-09-30 22:01:41,DianaRivera,DOE102,24.0707,Candle,1,25,0,1,1,0,0,,,
26157,2024-09-30 22:01:16,DianaRivera,DOE102,19.0701,Candle,1,14,0,1,1,0,0,,,
26156,2024-09-30 22:00:49,DianaRivera,DOE102,16.9097,Candle,1,13,0,1,1,0,0,,,
26155,2024-09-30 22:00:27,DianaRivera,DOE102,19.5413,Candle,1,17,0,1,1,0,0,,,
26154,2024-09-30 21:59:43,DianaRivera,DOE102,18.3925,Candle,1,13,0,1,1,0,0,,,
26153,2024-09-30 21:59:21,DianaRivera,DOE102,20.9725,Candle,1,16,0,1,1,0,0,,,
26152,2024-09-30 21:58:57,DianaRivera,DOE102,20.1396,Candle,1,15,0,1,1,0,0,,,
26151,2024-09-30 21:56:13,DianaRivera,DEMO102,23.5044,Candle,1,17,0,1,1,0,0,,,
26150,2024-09-30 21:53:54,DianaRivera,DOE102,24.0883,Candle,1,17,0,1,1,0,0,,,
26149,2024-09-30 20:30:54,JuanPablo,DOE503,37.4873,Candle,1,23,0,1,1,0,0,,,
26148,2024-09-30 20:29:22,JuanPablo,DOE102,58.8765,Candle,1,28,0,1,1,0,0,,,
26147,2024-09-30 18:38:13,JuanPablo,DOE102,123.606,Candle,1,61,0,1,1,6,83.0278,,,
26146,2024-09-30 18:00:52,a,a,22.9179,Candle,1,24,0,1,1,0,0,,,
26145,2024-09-30 16:47:54,DaComplex1,IE3330F24,473.603,Crouching Cat,1,255,0,0,0,0,0,,,
26144,2024-09-30 16:45:25,Joskue,IE3330F24,322.768,Crouching Cat,1,121,0,0,0,0,0,,,
26143,2024-09-30 16:44:46,rachel,IE3330F24,284.285,Crouching Cat,1,192,0,0,0,0,0,,,
26142,2024-09-30 16:44:41,Mav,IE3330F24,75.7163,Crouching Cat,1,58,0,1,1,0,0,,,
26141,2024-09-30 16:44:11,Bryce,IE3330F24,248.643,Crouching Cat,1,189,0,0,0,0,0,,,
26140,2024-09-30 16:43:30,JASON,IE3330F24,184.802,Crouching Cat,1,88,0,1,1,0,0,,,
26139,2024-09-30 16:42:43,Mason,IE330F24,161.1,Crouching Cat,1,82,0,0,0,0,0,,,
26138,2024-09-30 16:42:26,wave,IE3330F24,143.758,Crouching Cat,1,110,0,0,0,0,0,,,
26137,2024-09-30 16:42:24,Candace,IE3330F24,141.727,Crouching Cat,1,144,0,1,0,0,0,,,
26136,2024-09-30 16:41:37,Luke,IE3330F24,92.3911,Crouching Cat,1,61,0,1,0,0,0,,,
26135,2024-09-30 16:40:50,goldfish,IE3330F24,47.3875,Crouching Cat,1,32,0,0,0,0,0,,,
26134,2024-09-30 16:38:11,naoh,IE3330F24,275.018,Candle,1,163,0,1,1,0,0,,,
26133,2024-09-30 16:38:08,JASON,IE3330F24,88.682,Candle,1,40,0,1,1,0,0,,,
26132,2024-09-30 16:35:30,Bryce,IE3330F24,49.8816,Candle,1,50,0,1,0,0,0,,,
26131,2024-09-30 16:35:27,rachel,IE3330F24,30.4497,Candle,1,21,0,1,0,0,0,,,
26130,2024-09-30 16:35:12,wave,IE3330F24,150.056,Candle,1,117,0,1,1,0,0,,,
26129,2024-09-30 16:35:04,Mav,IE3330F24,52.0019,Candle,1,34,0,1,1,0,0,,,
26128,2024-09-30 16:34:59,DaComplex1,IE3330F24,136.612,Candle,1,90,0,1,0,0,0,,,
26127,2024-09-30 16:34:40,rachel,IE3330F24,33.9157,Candle,1,32,0,1,0,0,0,,,
26126,2024-09-30 16:34:31,Mason,IE330F24,108.442,Candle,1,58,0,1,0,0,0,,,
26125,2024-09-30 16:34:28,Bryce,IE3330F24,105.196,Candle,1,76,0,1,0,0,0,,,
26124,2024-09-30 16:34:15,Candace,IE3330F24,49.4242,Candle,1,37,0,1,1,0,0,,,
26122,2024-09-30 16:34:00,rachel,IE3330F24,76.9872,Candle,1,33,0,1,0,0,0,,,
26123,2024-09-30 16:34:00,goldfish,IE3330F24,76.8345,Candle,1,40,0,1,1,0,0,,,
26121,2024-09-30 02:17:53,hi,fjks,107.392,House of Tangrams,1,55,0,1,1,0,0,,,
26120,2024-09-29 22:22:52,hectorbda,202,50.2431,Crouching Cat,1,48,0,1,1,0,0,,,
26119,2024-09-29 21:19:57,luzvp,luzvp,38.1604,Candle,1,21,0,1,1,6,2.0194,,,
